Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2025,Protein Phosphorylation (GO:0006468),18/373,1.800667233515073e-13,2.9386889250965994e-10,0,0,12.707908992416035,372.9192943112606,GSK3B;DYRK3;DYRK2;PRKAA2;FLT3;SRC;PLK1;DYRK1A;DYRK1B;CSNK1E;MAPK14;CLK3;KIT;CDK2;KDR;MAPKAPK5;FYN;FGFR1
GO_Biological_Process_2025,Cellular Component Disassembly (GO:0022411),9/49,1.615931998917465e-12,1.3186005111166512e-09,0,0,51.37241379310345,1394.8180186440002,ADAMTS4;MMP12;ADAMTS5;DYRK3;MMP14;MMP13;MMP1;MMP2;MMP9
GO_Biological_Process_2025,Extracellular Matrix Disassembly (GO:0022617),8/45,3.898337997983679e-11,2.120695870903121e-08,0,0,48.81326781326781,1169.9508243236828,ADAMTS4;MMP12;ADAMTS5;MMP14;MMP13;MMP1;MMP2;MMP9
GO_Biological_Process_2025,Cell Surface Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),14/296,1.4357242865860674e-10,5.857755089271157e-08,0,0,11.879778585019892,269.24545777806395,GSK3B;FLT3;SRC;MMP2;MAPK14;MMP9;PGF;VEGFA;PIK3CA;AXL;KIT;KDR;FYN;FGFR1
GO_Biological_Process_2025,Phosphorylation (GO:0016310),13/298,1.8354970429661615e-09,4.998998224754417e-07,0,0,10.781948848023674,216.88914957932167,GSK3B;DYRK3;DYRK2;PRKAA2;PLK1;DYRK1A;DYRK1B;CSNK1E;CLK3;CDK2;FYN;NADK;FGFR1
GO_Biological_Process_2025,Response to Amyloid-Beta (GO:1904645),7/45,1.8378669943950062e-09,4.998998224754417e-07,0,0,41.11827321111768,827.0800928276894,MMP12;APP;GSK3B;MMP13;MMP2;FYN;MMP9
GO_Biological_Process_2025,External Encapsulating Structure Organization (GO:0045229),9/111,3.1163474032549924e-09,6.357348702640187e-07,0,0,20.08316430020284,393.3609907341095,ADAMTS4;MMP12;APP;ADAMTS5;MMP14;MMP13;MMP1;MMP2;MMP9
GO_Biological_Process_2025,Extracellular Structure Organization (GO:0043062),9/111,3.1163474032549924e-09,6.357348702640187e-07,0,0,20.08316430020284,393.3609907341095,ADAMTS4;MMP12;APP;ADAMTS5;MMP14;MMP13;MMP1;MMP2;MMP9
GO_Biological_Process_2025,Cellular Response to Oxygen-Containing Compound (GO:1901701),14/384,4.1986787553716044e-09,7.401799129070494e-07,0,0,9.013711272247855,173.860933307954,APP;GSK3B;ABCC1;SRC;SERPINE1;MAPK14;MMP9;ESR1;ESR2;MTOR;AXL;CDK2;FYN;MAPT
GO_Biological_Process_2025,Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010),6/29,4.5354161330088814e-09,7.401799129070494e-07,0,0,57.62608695652174,1107.0748678692498,SRC;KDR;FYN;MAPK14;PGF;VEGFA
GO_Biological_Process_2025,+ Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051897),10/162,5.702568071564378e-09,8.131853408944818e-07,0,0,15.11015911872705,286.82631723241866,APP;PIK3CA;FLT3;SRC;AXL;KIT;KDR;MTOR;VEGFA;FGFR1
GO_Biological_Process_2025,Positive Regulation of Cellular Process (GO:0048522),17/622,6.0862673368876685e-09,8.131853408944818e-07,0,0,6.864379119154723,129.85504450694123,APP;GSK3B;PRKAA2;FLT3;PGF;MTOR;VEGFA;DPP4;RPS6KA3;MMP14;FUT7;KIT;CDK2;KDR;BCL2;MAPT;FGFR1
GO_Biological_Process_2025,Protein Modification Process (GO:0036211),16/545,6.576555735070516e-09,8.131853408944818e-07,0,0,7.325141776937619,138.00387402370978,GSK3B;DYRK3;DYRK2;PRKAA2;PLK1;DYRK1A;DYRK1B;SIRT6;CSNK1E;FUT4;CLK3;FUT7;CDK2;FYN;ST3GAL3;FGFR1
GO_Biological_Process_2025,Collagen Catabolic Process (GO:0030574),6/31,6.975854640026192e-09,8.131853408944818e-07,0,0,53.010666666666665,995.5833109991146,MMP12;MMP14;MMP13;MMP1;MMP2;MMP9
GO_Biological_Process_2025,Extracellular Matrix Organization (GO:0030198),10/182,1.7430546259818572e-08,1.8964434330682608e-06,0,0,13.339643050297456,238.31327852559244,ADAMTS4;MMP12;APP;ADAMTS5;MMP14;MMP13;MMP1;MMP2;CYP1B1;MMP9
GO_Biological_Process_2025,Positive Regulation of Protein Localization (GO:1903829),8/102,3.1724706126863314e-08,3.235920024940058e-06,0,0,19.158607350096712,330.79577312780407,GSK3B;PRKAA2;PIK3CA;PLK1;SIRT6;FYN;MAPT;SNCA
GO_Biological_Process_2025,Negative Regulation of Macromolecule Biosynthetic Process (GO:0010558),10/202,4.6882320686387536e-08,4.500702785893202e-06,0,0,11.937984496124033,201.46095188309005,APP;GSK3B;DNMT1;PRKAA2;TERT;KDR;MAPT;HIF1A;ESR1;VEGFA
GO_Biological_Process_2025,Negative Regulation of Apoptotic Process (GO:0043066),14/475,6.066793557248781e-08,5.500559491905562e-06,0,0,7.200730120099466,119.66065679030694,GSK3B;PRKAA2;SRC;SERPINE1;PLK1;MMP9;MTOR;VEGFA;RPS6KA3;PIK3CA;AXL;KDR;BCL2;SNCA
GO_Biological_Process_2025,Peptidyl-Tyrosine Modification (GO:0018212),6/46,8.375512704111165e-08,7.194124596373378e-06,0,0,33.10666666666667,539.4853314751873,FLT3;SRC;KDR;DYRK1A;FYN;FGFR1
GO_Biological_Process_2025,Regulation of Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0051896),10/219,1.0015938954997013e-07,7.955657465624441e-06,0,0,10.957494158228553,176.59648774051828,APP;PIK3CA;FLT3;SRC;AXL;KIT;KDR;MTOR;VEGFA;FGFR1
GO_Biological_Process_2025,Cellular Response to UV-A (GO:0071492),4/10,1.023705923885498e-07,7.955657465624441e-06,0,0,144.18840579710144,2320.6642827406263,MMP12;MMP1;MMP2;MMP9
GO_Biological_Process_2025,Negative Regulation of Gene Expression (GO:0010629),12/364,1.7452484850275308e-07,1.2946570579840594e-05,0,0,7.935064935064935,123.47912220864428,APP;GSK3B;DNMT1;PRKAA2;TERT;KDR;SIRT6;MAPT;HIF1A;ESR1;HDAC6;VEGFA
GO_Biological_Process_2025,Protein Metabolic Process (GO:0019538),15/614,2.247009231832585e-07,1.594399594065556e-05,0,0,5.968280467445743,91.36539497256196,ACHE;APP;MMP1;MMP2;RPSA;MMP9;ADAMTS4;BACE1;MMP12;DPP4;ADAMTS5;MMP14;PSMB5;MAPT;SNCA
GO_Biological_Process_2025,Response to UV-A (GO:0070141),4/13,3.447220435019351e-07,2.2557348878974668e-05,0,0,96.11111111111111,1430.1840238375923,MMP12;MMP1;MMP2;MMP9
GO_Biological_Process_2025,Peptidyl-Tyrosine Phosphorylation (GO:0018108),6/58,3.455476237588031e-07,2.2557348878974668e-05,0,0,25.45128205128205,378.6676195240596,FLT3;SRC;KDR;DYRK1A;FYN;FGFR1
GO_Biological_Process_2025,Protein Autophosphorylation (GO:0046777),8/140,3.7220660786885436e-07,2.3363122463152696e-05,0,0,13.617079889807162,201.5847552138269,GSK3B;FLT3;SRC;KIT;KDR;DYRK1A;MAPKAPK5;FGFR1
GO_Biological_Process_2025,Vascular Endothelial Growth Factor Signaling Pathway (GO:0038084),4/14,4.808385229685052e-07,2.9064017388318536e-05,0,0,86.49565217391304,1258.3157688971037,PIK3CA;KDR;PGF;VEGFA
GO_Biological_Process_2025,Positive Regulation of Cell Population Proliferation (GO:0008284),13/484,5.390939525188746e-07,3.142147608967155e-05,0,0,6.46225666999207,93.2721801474153,KDM1A;FLT3;STAT1;SIRT6;PGF;VEGFA;DPP4;TERT;KIT;CDK2;KDR;BCL2;FGFR1
GO_Biological_Process_2025,Positive Regulation of Carbohydrate Metabolic Process (GO:0045913),5/34,5.71543811502344e-07,3.216412070247673e-05,0,0,37.65630920803335,541.30660919866,APP;PRKAA2;HIF1A;MTOR;SNCA
GO_Biological_Process_2025,Cellular Response to Vascular Endothelial Growth Factor Stimulus (GO:0035924),5/36,7.685018810601416e-07,4.045790548032746e-05,0,0,35.22332506203474,495.90295290040615,PIK3CA;KDR;MAPK14;PGF;VEGFA
GO_Biological_Process_2025,Positive Regulation of Epithelial Cell Migration (GO:0010634),5/36,7.685018810601416e-07,4.045790548032746e-05,0,0,35.22332506203474,495.90295290040615,SRC;HIF1A;MMP9;HDAC6;MTOR
GO_Biological_Process_2025,Regulation of Apoptotic Process (GO:0042981),15/704,1.260816204573031e-06,6.430162643322457e-05,0,0,5.164489598451863,70.15314211766906,APP;GSK3B;PRKAA2;FLT3;SRC;STAT1;PLK1;MMP9;MTOR;VEGFA;RPS6KA3;AXL;BCL2;CYP1B1;SNCA
GO_Biological_Process_2025,Regulation of Glycolytic Process (GO:0006110),5/42,1.6951117477845482e-06,8.383098098134493e-05,0,0,29.5025245025245,392.0225207849912,APP;PRKAA2;SIRT6;HIF1A;MTOR
GO_Biological_Process_2025,Cellular Response to UV (GO:0034644),6/77,1.8811559162986812e-06,9.029548398233673e-05,0,0,18.622535211267607,245.512504404874,MMP12;KDM1A;MMP1;MMP2;MAPK14;MMP9
GO_Biological_Process_2025,Response to Cytokine (GO:0034097),7/123,2.122822198451505e-06,9.730423989047974e-05,0,0,13.416892677256875,175.2617043856514,MMP12;APP;FLT3;SRC;STAT1;BCL2;SNCA
GO_Biological_Process_2025,Regulation of Microtubule-Based Process (GO:0032886),5/44,2.1477338397126552e-06,9.730423989047974e-05,0,0,27.98675683291068,365.2578865305792,GSK3B;PRKAA2;MAPT;HDAC6;SNCA
GO_Biological_Process_2025,Negative Regulation of Programmed Cell Death (GO:0043069),11/382,2.206039752418965e-06,9.730423989047974e-05,0,0,6.813477088948787,88.74084880284782,GSK3B;RPS6KA3;PRKAA2;SRC;AXL;PLK1;BCL2;MMP9;MTOR;SNCA;VEGFA
GO_Biological_Process_2025,Endothelial Cell Migration (GO:0043542),5/45,2.407064473418073e-06,0.00010337708475311304,0,0,27.285714285714285,352.9980856030166,DPP4;PIK3CA;STAT1;CYP1B1;VEGFA
GO_Biological_Process_2025,Positive Regulation of Angiogenesis (GO:0045766),7/126,2.494189773965349e-06,0.00010437224900285768,0,0,13.076668869795109,168.70925307619132,PKM;SERPINE1;KDR;CYP1B1;SIRT6;HIF1A;VEGFA
GO_Biological_Process_2025,Proteolysis (GO:0006508),10/321,3.2835576136019805e-06,0.00013396915063496078,0,0,7.325581395348837,92.49706213481554,ADAMTS4;BACE1;MMP12;DPP4;ADAMTS5;MMP14;PSMB5;MMP1;MMP2;MMP9
GO_Biological_Process_2025,Positive Regulation of Blood Vessel Endothelial Cell Migration (GO:0043536),5/50,4.095992102721715e-06,0.00016304046613760582,0,0,24.247863247863247,300.8069062761304,KDR;MAPK14;HIF1A;VEGFA;FGFR1
GO_Biological_Process_2025,Regulation of Gene Expression (GO:0010468),18/1127,5.969070287620757e-06,0.00023194101689040652,0,0,3.911007837969065,47.04519795168035,APP;GSK3B;DNMT1;PRKAA2;KDM1A;MAPK14;HIF1A;CLK4;ESR1;HDAC6;CLK3;ESR2;VEGFA;TTR;TERT;CDK2;KDR;MAPT
GO_Biological_Process_2025,Negative Regulation of Protein Localization to Nucleus (GO:1900181),4/26,6.87126839580342e-06,0.0002607886051616554,0,0,39.29249011857708,467.1154816483118,APP;GSK3B;SIRT6;MTOR
GO_Biological_Process_2025,Regulation of Blood Vessel Endothelial Cell Migration (GO:0043535),5/57,7.882805664504412e-06,0.00029146323581826666,0,0,20.976331360946745,246.48923396706851,KDR;MAPK14;HIF1A;VEGFA;FGFR1
GO_Biological_Process_2025,Regulation of Protein Localization to Cell Periphery (GO:1904375),4/27,8.036670105283089e-06,0.00029146323581826666,0,0,37.582230623818525,440.89577795842285,MMP14;PLK1;SIRT6;SNCA
GO_Biological_Process_2025,Cellular Response to Chemical Stress (GO:0062197),6/100,8.656062433137354e-06,0.00030610519186155305,0,0,14.04964539007092,163.78023747893883,RAD52;PRKAA2;PIK3CA;HIF1A;MTOR;SNCA
GO_Biological_Process_2025,Axonal Transport of Mitochondrion (GO:0019896),3/9,8.815529422483452e-06,0.00030610519186155305,0,0,106.97849462365592,1245.1222372746392,MAPT;HIF1A;HDAC6
GO_Biological_Process_2025,Regulation of Reactive Oxygen Species Metabolic Process (GO:2000377),5/61,1.1031802594913874e-05,0.0003750812882270717,0,0,19.474097331240188,222.2915301477248,CBR1;ALOX5;CYP1B1;MAPK14;SNCA
GO_Biological_Process_2025,Positive Regulation of Protein-Containing Complex Assembly (GO:0031334),6/105,1.146340356595656e-05,0.0003818015228498185,0,0,13.336700336700336,151.7229828182744,GSK3B;MMP1;SRC;HDAC6;SNCA;VEGFA
GO_Biological_Process_2025,Regulation of Macroautophagy (GO:0016241),6/106,1.2104520379777814e-05,0.0003950915451959478,0,0,13.202666666666667,149.4796888058574,PRKAA2;PIK3CA;STING1;KDR;HDAC6;MTOR
GO_Biological_Process_2025,Positive Regulation of Nitric-Oxide Synthase Activity (GO:0051000),3/10,1.254978550947344e-05,0.0004011597537731712,0,0,91.69124423963132,1034.809684557288,TERT;ESR1;HIF1A
GO_Biological_Process_2025,Negative Regulation of Intracellular Signal Transduction (GO:1902532),9/297,1.302785965072186e-05,0.0004011597537731712,0,0,7.045977011494253,79.25611186054748,GSK3B;PRKAA2;SRC;STAT1;BCL2;MAPKAPK5;MAPK14;MMP9;ESR1
GO_Biological_Process_2025,Positive Regulation of Cell Differentiation (GO:0045597),9/297,1.302785965072186e-05,0.0004011597537731712,0,0,7.045977011494253,79.25611186054748,APP;GSK3B;RPS6KA3;KDM1A;KDR;SIRT6;MAPK14;MTOR;FGFR1
GO_Biological_Process_2025,Regulation of Cellular Response to Stress (GO:0080135),6/111,1.576005166868447e-05,0.00047630378376468615,0,0,12.57079365079365,139.00824090805884,GSK3B;DYRK3;MMP14;ALOX5;MAPT;MTOR
GO_Biological_Process_2025,Regulation of miRNA Transcription (GO:1902893),5/66,1.6261614033840974e-05,0.0004825264382405176,0,0,17.873356152044675,197.0841933817101,APP;TERT;HIF1A;ESR1;VEGFA
GO_Biological_Process_2025,Regulation of Mitochondrial Depolarization (GO:0051900),3/11,1.719590425575834e-05,0.0005011377811678145,0,0,80.2258064516129,880.1444324729835,SRC;BCL2;KDR
GO_Biological_Process_2025,Peptidyl-Serine Phosphorylation (GO:0018105),5/70,2.169191135640508e-05,0.0006103655057526395,0,0,16.770076077768387,180.08665457276737,GSK3B;PLK1;CDK2;DYRK1A;MAPK14
GO_Biological_Process_2025,Positive Regulation of Endothelial Cell Proliferation (GO:0001938),5/70,2.169191135640508e-05,0.0006103655057526395,0,0,16.770076077768387,180.08665457276737,KDR;SIRT6;HIF1A;VEGFA;FGFR1
GO_Biological_Process_2025,Cellular Response to Reactive Oxygen Species (GO:0034614),5/71,2.3247151233343055e-05,0.0006332854129986668,0,0,16.515151515151516,176.20556784135502,SRC;CYP1B1;FYN;MAPT;HDAC6
GO_Biological_Process_2025,Regulation of Protein Localization to Membrane (GO:1905475),4/35,2.3282551948480395e-05,0.0006332854129986668,0,0,27.872370266479663,297.3370477191675,MMP14;PIK3CA;FYN;SIRT6
GO_Biological_Process_2025,Negative Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001237),5/72,2.488771674267869e-05,0.0006658484217057643,0,0,16.26783664097097,172.45755158028575,GSK3B;TERT;SRC;SERPINE1;BCL2
GO_Biological_Process_2025,Cellular Response to Oxidative Stress (GO:0034599),6/121,2.5741300135703023e-05,0.0006775774487333442,0,0,11.471884057971014,121.2281464425057,RAD52;PRKAA2;SRC;MAPT;HIF1A;SNCA
GO_Biological_Process_2025,Response to Iron Ion (GO:0010039),3/13,2.9599170340151376e-05,0.0007667594602401119,0,0,64.1741935483871,669.1933597211495,BCL2;HIF1A;SNCA
GO_Biological_Process_2025,Peptidyl-Serine Modification (GO:0018209),5/75,3.035417296538876e-05,0.0007740314106174133,0,0,15.56828885400314,161.95031663675692,GSK3B;PLK1;CDK2;DYRK1A;MAPK14
GO_Biological_Process_2025,Positive Regulation of DNA-templated Transcription (GO:0045893),18/1274,3.124853939631912e-05,0.0007791148228539291,0,0,3.426261636452719,35.54245501709379,KCNH2;APP;KDM1A;STAT1;DYRK1A;DYRK1B;HIF1A;ESR1;ESR2;MTOR;VEGFA;MMP12;RPS6KA3;PKM;TERT;STING1;MAPKAPK5;SOST
GO_Biological_Process_2025,Regulation of Protein-Containing Complex Assembly (GO:0043254),6/126,3.235868387425286e-05,0.0007791148228539291,0,0,10.991111111111111,113.63301060097264,GSK3B;MMP1;SRC;SOST;HDAC6;VEGFA
GO_Biological_Process_2025,Regulation of Microtubule Cytoskeleton Organization (GO:0070507),4/38,3.246311761891371e-05,0.0007791148228539291,0,0,25.40920716112532,262.61447101876826,GSK3B;PRKAA2;MAPT;SNCA
GO_Biological_Process_2025,Positive Regulation of Protein Binding (GO:0032092),4/38,3.246311761891371e-05,0.0007791148228539291,0,0,25.40920716112532,262.61447101876826,GSK3B;TERT;STING1;MMP9
GO_Biological_Process_2025,Regulation of Protein Binding (GO:0043393),5/78,3.670947793186724e-05,0.0008682589563015556,0,0,14.926238145416228,152.4338425907523,GSK3B;KDM1A;TERT;STING1;CSNK1E
GO_Biological_Process_2025,Positive Regulation of Endothelial Cell Chemotaxis (GO:2001028),3/14,3.75406132297874e-05,0.0008752325827287576,0,0,58.33724340175953,594.4615967797359,KDR;VEGFA;FGFR1
GO_Biological_Process_2025,Negative Regulation of Cellular Component Organization (GO:0051129),5/80,4.1487692263073774e-05,0.000940387691296339,0,0,14.526739926739928,146.57645822935868,GSK3B;SRC;SOST;HDAC6;VEGFA
GO_Biological_Process_2025,Regulation of TOR Signaling (GO:0032006),5/80,4.1487692263073774e-05,0.000940387691296339,0,0,14.526739926739928,146.57645822935868,GSK3B;DYRK3;PRKAA2;PIK3CA;MAPKAPK5
GO_Biological_Process_2025,Amyloid-Beta Metabolic Process (GO:0050435),3/15,4.676253544823681e-05,0.0010175527713536,0,0,53.473118279569896,533.1498864494959,BACE1;MMP12;DYRK1A
GO_Biological_Process_2025,Regulation of Nitric-Oxide Synthase Activity (GO:0050999),3/15,4.676253544823681e-05,0.0010175527713536,0,0,53.473118279569896,533.1498864494959,TERT;ESR1;HIF1A
GO_Biological_Process_2025,Regulation of Cellular Response to Heat (GO:1900034),3/15,4.676253544823681e-05,0.0010175527713536,0,0,53.473118279569896,533.1498864494959,GSK3B;MAPT;MTOR
GO_Biological_Process_2025,Protein Destabilization (GO:0031648),4/42,4.850807582792026e-05,0.001041647101989,0,0,22.72997711670481,225.794598036873,PLK1;SIRT6;MTOR;SNCA
GO_Biological_Process_2025,Ephrin Receptor Signaling Pathway (GO:0048013),4/43,5.328731260591136e-05,0.0011294142100369,0,0,22.14604236343367,217.9128998788356,SRC;MMP2;FYN;MMP9
GO_Biological_Process_2025,Positive Regulation of Positive Chemotaxis (GO:0050927),3/16,5.735371733283438e-05,0.0012000162395793,0,0,49.35732009925558,482.03705760975896,KDR;PGF;VEGFA
GO_Biological_Process_2025,Negative Regulation of Protein Localization (GO:1903828),4/44,5.840131181021411e-05,0.0012064676060034,0,0,21.591304347826085,210.47575293214624,APP;GSK3B;SIRT6;MTOR
GO_Biological_Process_2025,Regulation of Endothelial Cell Proliferation (GO:0001936),5/87,6.210268946520382e-05,0.0012668948650901,0,0,13.281961940498526,128.6586631213917,STAT1;ALOX5;KDR;HIF1A;VEGFA
GO_Biological_Process_2025,Positive Regulation of Endothelial Cell Migration (GO:0010595),5/88,6.559556552669035e-05,0.0013055117431653,0,0,13.121276314047398,126.38416577431452,KDR;MAPK14;HIF1A;VEGFA;FGFR1
GO_Biological_Process_2025,Positive Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060),5/88,6.559556552669035e-05,0.0013055117431653,0,0,13.121276314047398,126.38416577431452,GSK3B;PLK1;SIRT6;CSNK1E;MTOR
GO_Biological_Process_2025,Regulation of Endothelial Cell Chemotaxis (GO:2001026),3/17,6.94016149133282e-05,0.0013072944984148,0,0,45.8294930875576,438.8449133069964,KDR;VEGFA;FGFR1
GO_Biological_Process_2025,Negative Regulation of Inflammatory Response to Antigenic Stimulus (GO:0002862),3/17,6.94016149133282e-05,0.0013072944984148,0,0,45.8294930875576,438.8449133069964,SRC;FYN;MAPK14
GO_Biological_Process_2025,Prostanoid Biosynthetic Process (GO:0046457),3/17,6.94016149133282e-05,0.0013072944984148,0,0,45.8294930875576,438.8449133069964,CBR1;PTGS1;PTGES
GO_Biological_Process_2025,Mononuclear Cell Differentiation (GO:1903131),4/46,6.96903317169676e-05,0.0013072944984148,0,0,20.561076604554867,196.79929533726016,FLT3;AXL;MMP9;VEGFA
GO_Biological_Process_2025,Regulation of Cell-Cell Adhesion (GO:0022407),4/46,6.96903317169676e-05,0.0013072944984148,0,0,20.561076604554867,196.79929533726016,DPP4;FUT7;SRC;FUT4
GO_Biological_Process_2025,Regulation of Angiogenesis (GO:0045765),7/211,7.091858372888046e-05,0.0013152173709719,0,0,7.595285305133289,72.5651890654865,STAT1;ALOX5;SERPINE1;KDR;CYP1B1;HIF1A;VEGFA
GO_Biological_Process_2025,Positive Regulation of Metabolic Process (GO:0009893),6/147,7.659538027907798e-05,0.0013981660011806,0,0,9.34420803782506,88.55481468808925,ACHE;CBR1;KDM1A;SIRT6;MAPK14;VEGFA
GO_Biological_Process_2025,Regulation of Cell Population Proliferation (GO:0042127),13/769,7.710474271216865e-05,0.0013981660011806,0,0,3.96704277427169,37.56926673892245,APP;FLT3;STAT1;PGF;VEGFA;DPP4;ADORA3;KIT;CDK2;KDR;BCL2;CYP1B1;FGFR1
GO_Biological_Process_2025,Regulation of Inflammatory Response to Antigenic Stimulus (GO:0002861),3/18,8.299237239090204e-05,0.0014883906784829,0,0,42.77204301075269,401.91870215095247,SRC;FYN;MAPK14
GO_Biological_Process_2025,Positive Regulation of Smooth Muscle Cell Proliferation (GO:0048661),4/49,8.949412055196608e-05,0.0015875478776174,0,0,19.18743961352657,178.85260283531898,DNMT1;STAT1;MMP2;MMP9
GO_Biological_Process_2025,Microglial Cell Activation (GO:0001774),3/19,9.821083440888516e-05,0.0016871587553189,0,0,40.096774193548384,370.02883113531794,APP;MAPT;SNCA
GO_Biological_Process_2025,Positive Regulation of Glycolytic Process (GO:0045821),3/19,9.821083440888516e-05,0.0016871587553189,0,0,40.096774193548384,370.02883113531794,PRKAA2;HIF1A;MTOR
GO_Biological_Process_2025,Positive Regulation of Purine Nucleotide Catabolic Process (GO:0033123),3/19,9.821083440888516e-05,0.0016871587553189,0,0,40.096774193548384,370.02883113531794,PRKAA2;HIF1A;MTOR
GO_Biological_Process_2025,Positive Regulation of Reactive Oxygen Species Metabolic Process (GO:2000379),4/52,0.00011310014961873378,0.0019174427685037,0,0,17.985507246376812,163.43856425036432,APP;CBR1;MAPT;MAPK14
GO_Biological_Process_2025,Xenobiotic Transport (GO:0042908),3/20,0.00011514055840279767,0.0019174427685037,0,0,37.73624288425047,342.2434558750413,ABCC1;ABCB1;ABCG2
GO_Biological_Process_2025,Positive Regulation of Monooxygenase Activity (GO:0032770),3/20,0.00011514055840279767,0.0019174427685037,0,0,37.73624288425047,342.2434558750413,TERT;ESR1;HIF1A
GO_Biological_Process_2025,Response to Lipopolysaccharide (GO:0032496),6/161,0.0001264291373981544,0.0020841651740786,0,0,8.494193548387097,76.2424252617549,RPS6KA3;AXL;SERPINE1;MAPK14;MMP9;SNCA
GO_Biological_Process_2025,Positive Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707),3/21,0.00013386382669438416,0.0021839549684669,0,0,35.63799283154122,317.8441209569836,DNMT1;MMP2;MMP9
GO_Biological_Process_2025,Cellular Response to Lipid (GO:0071396),7/234,0.0001351589778279209,0.0021839549684669,0,0,6.817749839132802,60.7397346016036,GSK3B;AXL;SERPINE1;MAPK14;MMP9;ESR1;ESR2
GO_Biological_Process_2025,Regulation of Protein Localization to Nucleus (GO:1900180),4/56,0.00015120840471506613,0.0023958457912134,0,0,16.598662207357858,146.01596668657348,APP;GSK3B;PLK1;MTOR
GO_Biological_Process_2025,Positive Regulation of Leukocyte Chemotaxis (GO:0002690),4/56,0.00015120840471506613,0.0023958457912134,0,0,16.598662207357858,146.01596668657348,APP;SERPINE1;PGF;VEGFA
GO_Biological_Process_2025,Oligosaccharide Biosynthetic Process (GO:0009312),3/22,0.0001544616586009299,0.002400775493683,0,0,33.76061120543294,296.26842648702603,FUT7;FUT4;ST3GAL3
GO_Biological_Process_2025,Regulation of Anoikis (GO:2000209),3/22,0.0001544616586009299,0.002400775493683,0,0,33.76061120543294,296.26842648702603,PIK3CA;SRC;BCL2
GO_Biological_Process_2025,Cellular Response to Nitrogen Compound (GO:1901699),6/169,0.00016475279097034792,0.0025270578712382,0,0,8.074028629856851,70.33338371807606,APP;GSK3B;ABCC1;SRC;FYN;MTOR
GO_Biological_Process_2025,Positive Regulation of Cell Growth (GO:0030307),5/107,0.00016568332856770374,0.0025270578712382,0,0,10.666882137470372,92.8598197743526,RPS6KA3;MMP14;BCL2;MAPT;MTOR
GO_Biological_Process_2025,Positive Regulation of Developmental Process (GO:0051094),7/245,0.0001793660544180918,0.0026810812153939,0,0,6.4990085922009255,56.060980018155135,GSK3B;RPS6KA3;SRC;KDR;SIRT6;VEGFA;FGFR1
GO_Biological_Process_2025,Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434),5/109,0.000180710130939544,0.0026810812153939,0,0,10.460693153000843,90.1567004860622,GSK3B;PLK1;CDK2;SIRT6;CSNK1E
GO_Biological_Process_2025,Positive Regulation of Vasculature Development (GO:1904018),5/109,0.000180710130939544,0.0026810812153939,0,0,10.460693153000843,90.1567004860622,SERPINE1;KDR;CYP1B1;HIF1A;VEGFA
GO_Biological_Process_2025,Response to Interleukin-1 (GO:0070555),4/59,0.0001853209131647286,0.0027003904489717,0,0,15.690909090909091,134.83859663356074,APP;SRC;HIF1A;SNCA
GO_Biological_Process_2025,Negative Regulation of Protein-Containing Complex Assembly (GO:0031333),4/59,0.0001853209131647286,0.0027003904489717,0,0,15.690909090909091,134.83859663356074,GSK3B;SRC;SOST;HDAC6
GO_Biological_Process_2025,Response to Reactive Oxygen Species (GO:0000302),4/60,0.00019783206393177684,0.0028321221783917,0,0,15.409937888198758,131.41736878183218,SRC;FYN;MAPT;HIF1A
GO_Biological_Process_2025,Negative Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001243),4/60,0.00019783206393177684,0.0028321221783917,0,0,15.409937888198758,131.41736878183218,SRC;BCL2;FYN;MMP9
GO_Biological_Process_2025,Axo-Dendritic Transport (GO:0008088),2/5,0.00022586768599568456,0.0030976139793693,0,0,141.1418439716312,1184.964987580801,APP;MAPT
GO_Biological_Process_2025,Regulation of Tubulin Deacetylation (GO:0090043),2/5,0.00022586768599568456,0.0030976139793693,0,0,141.1418439716312,1184.964987580801,PRKAA2;MAPT
GO_Biological_Process_2025,Vascular Endothelial Growth Factor Receptor-2 Signaling Pathway (GO:0036324),2/5,0.00022586768599568456,0.0030976139793693,0,0,141.1418439716312,1184.964987580801,KDR;VEGFA
GO_Biological_Process_2025,Xenobiotic Transport Across Blood-Brain Barrier (GO:1990962),2/5,0.00022586768599568456,0.0030976139793693,0,0,141.1418439716312,1184.964987580801,ABCC1;ABCG2
GO_Biological_Process_2025,Regulation of Blood Vessel Branching (GO:1905553),2/5,0.00022586768599568456,0.0030976139793693,0,0,141.1418439716312,1184.964987580801,SIRT6;VEGFA
