Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2025,Negative Regulation of miRNA Transcription (GO:1902894),3/25,0.00022829403505000175,0.00310479887668,0,0,29.1524926686217,244.44003997862916,HIF1A;ESR1;VEGFA
GO_Biological_Process_2025,Protein Processing (GO:0016485),5/115,0.00023208680712686748,0.0031302947870334,0,0,9.887112887112886,82.73930646382321,BACE1;MMP12;MMP14;KLK1;KLK2
GO_Biological_Process_2025,Positive Regulation of Gene Expression (GO:0010628),9/436,0.0002486664165041544,0.0033048060621098,0,0,4.718646531535169,39.16192677772673,APP;GSK3B;DNMT1;TTR;DYRK1A;MAPK14;HIF1A;MTOR;VEGFA
GO_Biological_Process_2025,Positive Regulation of Cell Migration (GO:0030335),8/344,0.00025149561746093423,0.0033048060621098,0,0,5.294372294372295,43.88020756658382,MMP14;SRC;KIT;KDR;HIF1A;HDAC6;MTOR;VEGFA
GO_Biological_Process_2025,Epigenetic Regulation of Gene Expression (GO:0040029),4/64,0.00025402157912753743,0.0033048060621098,0,0,14.379710144927536,119.03655398446324,APP;KDM1A;SIRT6;HDAC6
GO_Biological_Process_2025,Positive Regulation of Binding (GO:0051099),4/64,0.00025402157912753743,0.0033048060621098,0,0,14.379710144927536,119.03655398446324,GSK3B;TERT;STING1;MMP9
GO_Biological_Process_2025,Amyloid Fibril Formation (GO:1990000),3/26,0.00025717547174507096,0.0033048060621098,0,0,27.883590462833094,230.47884186791404,BACE1;MAPT;SNCA
GO_Biological_Process_2025,Negative Regulation of Macroautophagy (GO:0016242),3/26,0.00025717547174507096,0.0033048060621098,0,0,27.883590462833094,230.47884186791404,PIK3CA;HDAC6;MTOR
GO_Biological_Process_2025,Negative Regulation of Autophagy (GO:0010507),4/65,0.00026968954146275857,0.0034385416536501,0,0,14.143264433357093,116.23272886658492,PIK3CA;BCL2;MTOR;SNCA
GO_Biological_Process_2025,Cardiac Muscle Cell Differentiation (GO:0055007),3/27,0.00028831803960752,0.0035646593987838,0,0,26.72043010752688,217.81015335035795,TTR;SIRT6;VEGFA
GO_Biological_Process_2025,Zymogen Activation (GO:0031638),3/27,0.00028831803960752,0.0035646593987838,0,0,26.72043010752688,217.81015335035795,MMP14;KLK1;KLK2
GO_Biological_Process_2025,Negative Regulation of miRNA Metabolic Process (GO:2000629),3/27,0.00028831803960752,0.0035646593987838,0,0,26.72043010752688,217.81015335035795,HIF1A;ESR1;VEGFA
GO_Biological_Process_2025,Positive Regulation of Erythrocyte Differentiation (GO:0045648),3/27,0.00028831803960752,0.0035646593987838,0,0,26.72043010752688,217.81015335035795,STAT1;MAPK14;HIF1A
GO_Biological_Process_2025,Positive Regulation of Macromolecule Biosynthetic Process (GO:0010557),8/355,0.00031070376136070203,0.0038125454025613,0,0,5.1236573225045845,41.38209264331018,APP;GSK3B;DNMT1;DYRK2;TTR;MAPK14;HIF1A;VEGFA
GO_Biological_Process_2025,Carbohydrate Biosynthetic Process (GO:0016051),3/28,0.00032179542822181363,0.0038615451386617,0,0,25.65032258064516,206.2694937675109,FUT7;FUT4;ST3GAL3
GO_Biological_Process_2025,Positive Regulation of ATP Metabolic Process (GO:1903580),3/28,0.00032179542822181363,0.0038615451386617,0,0,25.65032258064516,206.2694937675109,PRKAA2;HIF1A;MTOR
GO_Biological_Process_2025,Positive Regulation of Leukocyte Migration (GO:0002687),3/28,0.00032179542822181363,0.0038615451386617,0,0,25.65032258064516,206.2694937675109,FUT7;FUT4;VEGFA
GO_Biological_Process_2025,Vascular Wound Healing (GO:0061042),2/6,0.0003377420182043853,0.0039371069550682,0,0,105.85106382978724,846.0917098504582,KDR;VEGFA
GO_Biological_Process_2025,Inclusion Body Assembly (GO:0070841),2/6,0.0003377420182043853,0.0039371069550682,0,0,105.85106382978724,846.0917098504582,MAPT;HDAC6
GO_Biological_Process_2025,Lymphocyte Migration Into Lymphoid Organs (GO:0097021),2/6,0.0003377420182043853,0.0039371069550682,0,0,105.85106382978724,846.0917098504582,FUT7;FUT4
GO_Biological_Process_2025,Positive Regulation of Leukocyte Tethering or Rolling (GO:1903238),2/6,0.0003377420182043853,0.0039371069550682,0,0,105.85106382978724,846.0917098504582,FUT7;FUT4
GO_Biological_Process_2025,Regulation of Supramolecular Fiber Organization (GO:1902903),3/29,0.000357680146189944,0.0041399574367516,0,0,24.662531017369727,195.71867497954932,APP;PIK3CA;MAPT
GO_Biological_Process_2025,Positive Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436),4/71,0.0003786315229962856,0.0043515960952812,0,0,12.872809863724854,101.42418743806252,GSK3B;PLK1;SIRT6;CSNK1E
GO_Biological_Process_2025,Negative Regulation of Cell-Matrix Adhesion (GO:0001953),3/30,0.00039604353236937927,0.0045198814323554,0,0,23.747909199522105,186.04079823243575,MMP12;SRC;SERPINE1
GO_Biological_Process_2025,Estrogen Metabolic Process (GO:0008210),3/31,0.00043695576712756887,0.0049521653607791,0,0,22.898617511520737,177.1363451644625,HSD17B1;CYP1B1;CYP19A1
GO_Biological_Process_2025,Myeloid Leukocyte Differentiation (GO:0002573),4/74,0.00044348845426825725,0.0049915390163158,0,0,12.319254658385091,95.11497922752076,KIT;MAPK14;MMP9;VEGFA
GO_Biological_Process_2025,Regulation of Positive Chemotaxis (GO:0050926),2/7,0.0004713603714468496,0.0051977035554139,0,0,84.67659574468085,648.6132088589799,KDR;VEGFA
GO_Biological_Process_2025,Estrogen Biosynthetic Process (GO:0006703),2/7,0.0004713603714468496,0.0051977035554139,0,0,84.67659574468085,648.6132088589799,HSD17B1;CYP19A1
GO_Biological_Process_2025,Positive Regulation of Myotube Differentiation (GO:0010831),2/7,0.0004713603714468496,0.0051977035554139,0,0,84.67659574468085,648.6132088589799,MMP14;MAPK14
GO_Biological_Process_2025,Endodermal Cell Differentiation (GO:0035987),3/32,0.0004804858837601796,0.0052627715590376,0,0,22.10789766407119,168.92009463381,MMP14;MMP2;MMP9
GO_Biological_Process_2025,Cellular Response to Cytokine Stimulus (GO:0071345),7/289,0.00048700809857693664,0.005298648112517,0,0,5.47270698860467,41.7415938602456,MMP12;GSK3B;FLT3;STAT1;AXL;KIT;HIF1A
GO_Biological_Process_2025,Regulation of Cell Migration (GO:0030334),9/479,0.0004935039015296134,0.0053337640218299,0,0,4.277476155539252,32.56861701454242,GSK3B;MMP14;SRC;ADORA3;SERPINE1;KIT;KDR;CYP1B1;VEGFA
GO_Biological_Process_2025,Cellular Response to Hypoxia (GO:0071456),4/77,0.0005159058528728614,0.005539199683477,0,0,11.81119714115545,89.40587565056511,TERT;HIF1A;MTOR;VEGFA
GO_Biological_Process_2025,Response to Estradiol (GO:0032355),3/33,0.0005267017789872392,0.0055816708006959,0,0,21.36989247311828,161.3186695641108,CYP19A1;ESR1;ESR2
GO_Biological_Process_2025,Regulation of Cell Adhesion Mediated by Integrin (GO:0033628),3/33,0.0005267017789872392,0.0055816708006959,0,0,21.36989247311828,161.3186695641108,DPP4;SERPINE1;CYP1B1
GO_Biological_Process_2025,Cellular Response to Decreased Oxygen Levels (GO:0036294),4/78,0.0005418085003865976,0.005704719178264,0,0,11.650998824911868,87.62247775314965,TERT;HIF1A;MTOR;VEGFA
GO_Biological_Process_2025,Regulation of Cytoskeleton Organization (GO:0051493),5/139,0.0005554711982026847,0.0058110833042742,0,0,8.106445793012957,60.76343545976968,GSK3B;PRKAA2;MAPT;MTOR;SNCA
GO_Biological_Process_2025,Positive Regulation of Growth (GO:0045927),4/79,0.0005686228582336353,0.0059107802843139,0,0,11.495072463768116,85.89455132922436,RPS6KA3;MMP14;BCL2;MTOR
GO_Biological_Process_2025,Cardiac Muscle Contraction (GO:0060048),3/34,0.0005756702248675736,0.005946163335341,0,0,20.679500520291363,154.2685690429783,KCNH2;TTR;PIK3CA
GO_Biological_Process_2025,Anoikis (GO:0043276),2/8,0.0006265158123586112,0.0063603082365441,0,0,70.56028368794327,520.4058388914005,PIK3CA;MTOR
GO_Biological_Process_2025,Cellular Response to Hydrogen Peroxide (GO:0070301),3/35,0.0006274568787277046,0.0063603082365441,0,0,20.032258064516128,147.71457783436244,CYP1B1;FYN;HDAC6
GO_Biological_Process_2025,Macrophage Activation (GO:0042116),3/35,0.0006274568787277046,0.0063603082365441,0,0,20.032258064516128,147.71457783436244,APP;MAPT;SNCA
GO_Biological_Process_2025,Cellular Response to Amyloid-Beta (GO:1904646),3/36,0.000682126294766358,0.0068201543986332,0,0,19.424242424242426,141.60847168791395,APP;GSK3B;FYN
GO_Biological_Process_2025,Endoderm Formation (GO:0001706),3/36,0.000682126294766358,0.0068201543986332,0,0,19.424242424242426,141.60847168791395,MMP14;MMP2;MMP9
GO_Biological_Process_2025,Sphingolipid Biosynthetic Process (GO:0030148),4/83,0.0006853586528038355,0.0068201543986332,0,0,10.910842047330766,79.49168468433906,ABCC1;FUT4;ABCG2;ST3GAL3
GO_Biological_Process_2025,Regulation of Cold-Induced Thermogenesis (GO:0120161),5/148,0.0007381353786407764,0.0072726435954408,0,0,7.592791823561054,54.75453223496638,ACHE;ADAMTS5;KDM1A;SIRT6;VEGFA
GO_Biological_Process_2025,Positive Regulation of Myeloid Cell Differentiation (GO:0045639),3/37,0.0007397419343401823,0.0072726435954408,0,0,18.85199240986717,135.9079565533667,STAT1;MAPK14;HIF1A
GO_Biological_Process_2025,Positive Regulation of Multicellular Organismal Process (GO:0051240),8/407,0.0007648610393264284,0.0073212326973705,0,0,4.444064707222602,31.889792357984746,ACHE;APP;KDM1A;TERT;SERPINE1;SIRT6;MTOR;VEGFA
GO_Biological_Process_2025,Cellular Response to Growth Factor Stimulus (GO:0071363),5/150,0.0007841834596511247,0.0073212326973705,0,0,7.487305797650626,53.54073214270287,KDR;MAPT;MAPK14;VEGFA;FGFR1
GO_Biological_Process_2025,Regulation of Erythrocyte Differentiation (GO:0045646),3/38,0.0008003661767667638,0.0073212326973705,0,0,18.312442396313365,130.5757939927757,STAT1;MAPK14;HIF1A
GO_Biological_Process_2025,Regulation of Sprouting Angiogenesis (GO:1903670),3/38,0.0008003661767667638,0.0073212326973705,0,0,18.312442396313365,130.5757939927757,PKM;ALOX5;VEGFA
GO_Biological_Process_2025,Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705),3/38,0.0008003661767667638,0.0073212326973705,0,0,18.312442396313365,130.5757939927757,DNMT1;MMP2;MMP9
GO_Biological_Process_2025,Regulation of Dendritic Spine Maintenance (GO:1902950),2/9,0.0008030028509983682,0.0073212326973705,0,0,60.47720364741642,431.03024068559233,APP;FYN
GO_Biological_Process_2025,L-fucose Catabolic Process (GO:0042355),2/9,0.0008030028509983682,0.0073212326973705,0,0,60.47720364741642,431.03024068559233,FUT7;FUT4
GO_Biological_Process_2025,L-fucose Metabolic Process (GO:0042354),2/9,0.0008030028509983682,0.0073212326973705,0,0,60.47720364741642,431.03024068559233,FUT7;FUT4
GO_Biological_Process_2025,Amyloid-Beta Formation (GO:0034205),2/9,0.0008030028509983682,0.0073212326973705,0,0,60.47720364741642,431.03024068559233,BACE1;DYRK1A
GO_Biological_Process_2025,Fucose Catabolic Process (GO:0019317),2/9,0.0008030028509983682,0.0073212326973705,0,0,60.47720364741642,431.03024068559233,FUT7;FUT4
GO_Biological_Process_2025,Hormone Catabolic Process (GO:0042447),2/9,0.0008030028509983682,0.0073212326973705,0,0,60.47720364741642,431.03024068559233,MMP12;CYP19A1
GO_Biological_Process_2025,Negative Regulation of Cell Adhesion Mediated by Integrin (GO:0033629),2/9,0.0008030028509983682,0.0073212326973705,0,0,60.47720364741642,431.03024068559233,SERPINE1;CYP1B1
GO_Biological_Process_2025,Positive Regulation of Keratinocyte Migration (GO:0051549),2/9,0.0008030028509983682,0.0073212326973705,0,0,60.47720364741642,431.03024068559233,MMP9;MTOR
GO_Biological_Process_2025,Positive Regulation of Biosynthetic Process (GO:0009891),4/87,0.0008181306515515025,0.0074177179074002,0,0,10.38292299633316,73.80688885487221,APP;HIF1A;ESR1;MTOR
GO_Biological_Process_2025,Regulation of Autophagy (GO:0010506),6/230,0.0008487371662355012,0.0076527019629631,0,0,5.857142857142857,41.42031442850468,GSK3B;PRKAA2;BCL2;MAPT;HDAC6;MTOR
GO_Biological_Process_2025,Axonal Transport (GO:0098930),3/39,0.0008640603299861161,0.0077480574644908,0,0,17.802867383512545,125.57907592571075,MAPT;HIF1A;HDAC6
GO_Biological_Process_2025,DNA Damage Response (GO:0006974),8/421,0.0009514378619900102,0.0084849540479109,0,0,4.290336781862206,29.85017337852123,DYRK2;KDM1A;CDK2;BCL2;CSNK1E;MAPT;MAPK14;MTOR
GO_Biological_Process_2025,Angiogenesis Involved in Wound Healing (GO:0060055),2/10,0.0010006174330829,0.0086426774403206,0,0,52.91489361702128,365.49047439590856,KDR;VEGFA
GO_Biological_Process_2025,Angiotensin-Activated Signaling Pathway (GO:0038166),2/10,0.0010006174330829,0.0086426774403206,0,0,52.91489361702128,365.49047439590856,CA2;SRC
GO_Biological_Process_2025,Induction of Positive Chemotaxis (GO:0050930),2/10,0.0010006174330829,0.0086426774403206,0,0,52.91489361702128,365.49047439590856,PGF;VEGFA
GO_Biological_Process_2025,Negative Regulation of Smooth Muscle Cell Apoptotic Process (GO:0034392),2/10,0.0010006174330829,0.0086426774403206,0,0,52.91489361702128,365.49047439590856,DNMT1;ESR1
GO_Biological_Process_2025,Positive Regulation of Neuroblast Proliferation (GO:0002052),2/10,0.0010006174330829,0.0086426774403206,0,0,52.91489361702128,365.49047439590856,KDM1A;VEGFA
GO_Biological_Process_2025,Heart Contraction (GO:0060047),3/41,0.0010008983065077,0.0086426774403206,0,0,16.864176570458405,116.47846233095048,KCNH2;TTR;PIK3CA
GO_Biological_Process_2025,Positive Regulation of Cellular Component Biogenesis (GO:0044089),4/93,0.0010499075996333,0.0090181536979037,0,0,9.680019540791402,66.39576822357638,GSK3B;MMP1;CDK2;VEGFA
GO_Biological_Process_2025,Response to Hydrogen Peroxide (GO:0042542),3/42,0.0010741594826058,0.0091781585110616,0,0,16.43093465674111,112.32543153803216,CYP1B1;FYN;HDAC6
GO_Biological_Process_2025,Cellular Response to Peptide Hormone Stimulus (GO:0071375),4/94,0.0010925770271054,0.0092869047303959,0,0,9.571980676328502,65.27340500607497,PKM;PIK3CA;SRC;MTOR
GO_Biological_Process_2025,Positive Regulation of Intracellular Signal Transduction (GO:1902533),10/652,0.001148274102469,0.0096803282585252,0,0,3.488734333115989,23.616970476890938,APP;PIK3CA;FLT3;SRC;AXL;KIT;KDR;MTOR;VEGFA;FGFR1
GO_Biological_Process_2025,Regulation of Epithelial Cell Migration (GO:0010632),3/43,0.0011507252954374,0.0096803282585252,0,0,16.019354838709678,108.40878671592486,SRC;HIF1A;HDAC6
GO_Biological_Process_2025,Regulation of Keratinocyte Migration (GO:0051547),2/11,0.0012191569333951,0.0098937134101325,0,0,47.033096926713945,315.5730647708604,MMP9;MTOR
GO_Biological_Process_2025,Regulation of Leukocyte Cell-Cell Adhesion (GO:1903037),2/11,0.0012191569333951,0.0098937134101325,0,0,47.033096926713945,315.5730647708604,FUT7;FUT4
GO_Biological_Process_2025,Regulation of Leukocyte Tethering or Rolling (GO:1903236),2/11,0.0012191569333951,0.0098937134101325,0,0,47.033096926713945,315.5730647708604,FUT7;FUT4
GO_Biological_Process_2025,Cellular Response to UV-B (GO:0071493),2/11,0.0012191569333951,0.0098937134101325,0,0,47.033096926713945,315.5730647708604,MMP12;MAPK14
GO_Biological_Process_2025,Ketone Biosynthetic Process (GO:0042181),2/11,0.0012191569333951,0.0098937134101325,0,0,47.033096926713945,315.5730647708604,HSD17B1;SIRT6
GO_Biological_Process_2025,Negative Regulation of calcineurin-NFAT Signaling Cascade (GO:0070885),2/11,0.0012191569333951,0.0098937134101325,0,0,47.033096926713945,315.5730647708604,GSK3B;DYRK2
GO_Biological_Process_2025,Negative Regulation of Calcineurin-Mediated Signaling (GO:0106057),2/11,0.0012191569333951,0.0098937134101325,0,0,47.033096926713945,315.5730647708604,GSK3B;DYRK2
GO_Biological_Process_2025,Regulation of Protein Localization (GO:0032880),4/97,0.0012278762424571,0.0098937134101325,0,0,9.261804581580176,62.076960260230734,PRKAA2;KDM1A;CSNK1E;MAPT
GO_Biological_Process_2025,Organelle Disassembly (GO:1903008),3/44,0.0012306518518731,0.0098937134101325,0,0,15.627852084972462,104.70991096419613,DYRK3;PRKAA2;HDAC6
GO_Biological_Process_2025,Positive Regulation of Proteasomal Protein Catabolic Process (GO:1901800),4/98,0.0012754671084421,0.0101673741785062,0,0,9.16281221091582,61.06503793919952,GSK3B;PLK1;SIRT6;CSNK1E
GO_Biological_Process_2025,Regulation of Inflammatory Response (GO:0050727),6/249,0.001277151781001,0.0101673741785062,0,0,5.393964334705076,35.94064701883247,APP;ALOX5;SERPINE1;MMP9;PTGES;SNCA
GO_Biological_Process_2025,Positive Regulation of Cell-Matrix Adhesion (GO:0001954),3/45,0.001313994248473,0.0103412102457739,0,0,15.254992319508448,101.21204943569812,GSK3B;KDR;VEGFA
GO_Biological_Process_2025,Regulation of Protein Secretion (GO:0050708),4/99,0.0013243339101511,0.0103412102457739,0,0,9.065903890160182,60.07834580555352,ACHE;TTR;ALOX5;SIRT6
GO_Biological_Process_2025,Positive Regulation of Autophagy (GO:0010508),4/99,0.0013243339101511,0.0103412102457739,0,0,9.065903890160182,60.07834580555352,GSK3B;PRKAA2;STING1;KDR
GO_Biological_Process_2025,Positive Regulation of Cold-Induced Thermogenesis (GO:0120162),4/99,0.0013243339101511,0.0103412102457739,0,0,9.065903890160182,60.07834580555352,ACHE;KDM1A;SIRT6;VEGFA
GO_Biological_Process_2025,Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001242),3/46,0.0014008065828257,0.0108346746121877,0,0,14.89947486871718,97.90008497345548,SRC;BCL2;MMP9
GO_Biological_Process_2025,Positive Regulation of Chemotaxis (GO:0050921),3/46,0.0014008065828257,0.0108346746121877,0,0,14.89947486871718,97.90008497345548,KDR;VEGFA;FGFR1
GO_Biological_Process_2025,Astrocyte Activation (GO:0048143),2/12,0.0014584201472092,0.0109683948398412,0,0,42.327659574468086,276.41661242727787,APP;MAPT
GO_Biological_Process_2025,Branching Involved in Blood Vessel Morphogenesis (GO:0001569),2/12,0.0014584201472092,0.0109683948398412,0,0,42.327659574468086,276.41661242727787,KDR;VEGFA
GO_Biological_Process_2025,Cellular Response to Angiotensin (GO:1904385),2/12,0.0014584201472092,0.0109683948398412,0,0,42.327659574468086,276.41661242727787,CA2;SRC
GO_Biological_Process_2025,Negative Regulation of Microtubule Polymerization (GO:0031115),2/12,0.0014584201472092,0.0109683948398412,0,0,42.327659574468086,276.41661242727787,DYRK1A;SNCA
GO_Biological_Process_2025,Peptidyl-Tyrosine Autophosphorylation (GO:0038083),2/12,0.0014584201472092,0.0109683948398412,0,0,42.327659574468086,276.41661242727787,DYRK1A;KDR
GO_Biological_Process_2025,Positive Regulation of Vascular Endothelial Cell Proliferation (GO:1905564),2/12,0.0014584201472092,0.0109683948398412,0,0,42.327659574468086,276.41661242727787,SIRT6;FGFR1
GO_Biological_Process_2025,Positive Regulation of Signal Transduction (GO:0009967),6/256,0.0014709411936721,0.0110118166425362,0,0,5.241066666666667,34.18146539502461,APP;TERT;SRC;AXL;HIF1A;VEGFA
GO_Biological_Process_2025,Positive Regulation of Cytokine-Mediated Signaling Pathway (GO:0001961),3/47,0.0014911419622017,0.0111120716087363,0,0,14.560117302052786,94.76034521616964,STING1;AXL;HIF1A
GO_Biological_Process_2025,Erythrocyte Differentiation (GO:0030218),3/48,0.0015850525143587,0.0116458703551409,0,0,14.23584229390681,91.78043611536052,DYRK3;KIT;VEGFA
GO_Biological_Process_2025,Nuclear Receptor-Mediated Steroid Hormone Signaling Pathway (GO:0030518),3/48,0.0015850525143587,0.0116458703551409,0,0,14.23584229390681,91.78043611536052,SRC;ESR1;ESR2
GO_Biological_Process_2025,Oligosaccharide Metabolic Process (GO:0009311),3/48,0.0015850525143587,0.0116458703551409,0,0,14.23584229390681,91.78043611536052,FUT7;FUT4;ST3GAL3
GO_Biological_Process_2025,Regulation of MAPK Cascade (GO:0043408),6/260,0.0015913168438703,0.0116458703551409,0,0,5.15748031496063,33.23064313541926,APP;FLT3;KIT;KDR;VEGFA;FGFR1
GO_Biological_Process_2025,Arachidonate Metabolic Process (GO:0019369),3/49,0.0016825893967761,0.0120866995006223,0,0,13.925666199158483,88.94909779620225,ALOX5;CYP1B1;PTGS1
GO_Biological_Process_2025,Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173),3/49,0.0016825893967761,0.0120866995006223,0,0,13.925666199158483,88.94909779620225,PIK3CA;SRC;HDAC6
GO_Biological_Process_2025,Protein Localization to Chromosome (GO:0034502),3/49,0.0016825893967761,0.0120866995006223,0,0,13.925666199158483,88.94909779620225,PLK1;SIRT6;ESR1
GO_Biological_Process_2025,Steroid Metabolic Process (GO:0008202),4/106,0.001703653188163,0.0120866995006223,0,0,8.44075021312873,53.80961716461471,CBR1;HSD17B1;CYP1B1;CYP19A1
GO_Biological_Process_2025,Cardiac Cell Development (GO:0055006),2/13,0.0017182072819512,0.0120866995006223,0,0,38.47775628626693,244.9676276502863,TTR;VEGFA
GO_Biological_Process_2025,Embryonic Hemopoiesis (GO:0035162),2/13,0.0017182072819512,0.0120866995006223,0,0,38.47775628626693,244.9676276502863,KIT;KDR
GO_Biological_Process_2025,"Negative Regulation of DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0043518)",2/13,0.0017182072819512,0.0120866995006223,0,0,38.47775628626693,244.9676276502863,KDM1A;DYRK1A
GO_Biological_Process_2025,Positive Regulation of Protein Export From Nucleus (GO:0046827),2/13,0.0017182072819512,0.0120866995006223,0,0,38.47775628626693,244.9676276502863,GSK3B;SIRT6
